epoch,active_set_size,avg_train_loss,avg_test_loss,test_correct,test_acc_pct,backprop_instances_this_epoch,cum_backprop_instances,total_excluded_now,newly_excluded_this_epoch,delta,kstar,epoch_time_s
1,50000,1.4973263726043702,0.019060187983512878,5649,56.49,49984,49984,0,0,nan,0,11.237195491790771
2,50000,1.0583535593414306,0.014544872468709946,6692,66.92,49984,99968,0,0,nan,0,4.438845634460449
3,50000,0.8440871511077881,0.013647554415464402,6977,69.77,49984,149952,0,0,nan,0,4.436713933944702
4,50000,0.7074184028625489,0.011619114285707473,7420,74.2,49984,199936,0,0,nan,0,4.462678670883179
5,50000,0.6189110588073731,0.010698927554488182,7651,76.51,49984,249920,0,0,nan,0,4.478963851928711
6,50000,0.5544314764022827,0.009514218205213547,7928,79.28,49984,299904,0,0,nan,0,4.5291242599487305
7,50000,0.5062924806976319,0.008305036062002181,8189,81.89,49984,349888,0,0,nan,0,4.453813791275024
8,50000,0.46279690464019774,0.009115947955846786,8010,80.1,49984,399872,0,0,nan,0,4.4197423458099365
9,50000,0.4260484334182739,0.007795510810613632,8298,82.98,49984,449856,0,0,nan,0,4.436033248901367
10,50000,0.3985475918006897,0.007974738499522209,8267,82.67,49984,499840,0,0,nan,0,4.446144104003906
11,50000,0.36986504161834716,0.006758364455401898,8509,85.09,49984,549824,0,0,nan,0,4.449892282485962
12,50000,0.34913656925201414,0.007042834341526032,8455,84.55,49984,599808,0,0,nan,0,4.437499284744263
13,50000,0.3295015814113617,0.007531483359634876,8398,83.98,49984,649792,0,0,nan,0,4.4515862464904785
14,50000,0.3081270260334015,0.006590922379493713,8543,85.43,49984,699776,0,0,nan,0,4.432814598083496
15,50000,0.2926218168449402,0.006552496449649334,8581,85.81,49984,749760,0,0,nan,0,4.430518865585327
16,50000,0.2786364955997467,0.0064630073495209215,8644,86.44,49984,799744,0,0,nan,0,4.4347922801971436
17,50000,0.2621734811782837,0.006341083987802267,8679,86.79,49984,849728,0,0,nan,0,4.432851552963257
18,50000,0.2451519321155548,0.006403573866188526,8674,86.74,49984,899712,0,0,nan,0,4.451930284500122
19,50000,0.22979103608608245,0.006397107017040253,8663,86.63,49984,949696,0,0,nan,0,4.446557283401489
20,50000,0.21905517137050629,0.005948353403061628,8762,87.62,49984,999680,0,0,nan,0,4.436553478240967
21,50000,0.2155869028377533,0.006601416602730751,8664,86.64,49984,1049664,0,0,nan,0,4.4565911293029785
22,50000,0.20045545018196106,0.006481834627687931,8674,86.74,49984,1099648,0,0,nan,0,4.448814392089844
23,50000,0.18983434756517412,0.0063107846796512605,8723,87.23,49984,1149632,0,0,nan,0,4.442883491516113
24,50000,0.17967265127182006,0.005669532485306263,8836,88.36,49984,1199616,0,0,nan,0,4.4642322063446045
25,50000,0.17035158630609512,0.005620101260393858,8882,88.82,49984,1249600,0,0,nan,0,4.453023910522461
26,50000,0.16431098685264586,0.0057148800984025,8857,88.57,49984,1299584,0,0,nan,0,4.465365171432495
27,50000,0.15522320550918578,0.00594510246925056,8856,88.56,49984,1349568,0,0,nan,0,4.47462797164917
28,50000,0.14501494557857514,0.005727574871480465,8839,88.39,49984,1399552,0,0,nan,0,4.462473630905151
29,50000,0.14254896016597748,0.005867076873034239,8822,88.22,49984,1449536,0,0,nan,0,4.46078634262085
30,50000,0.13529142049789428,0.005647220918536186,8870,88.7,49984,1499520,0,0,nan,0,4.46544075012207
31,50000,0.13081156168699265,0.005294289766252041,8950,89.5,49984,1549504,0,0,nan,0,4.46586275100708
32,50000,0.11656044926643372,0.005604488365352153,8950,89.5,49984,1599488,0,0,nan,0,4.483543395996094
33,50000,0.12004575041532517,0.005331547790393233,8969,89.69,49984,1649472,0,0,nan,0,4.486760139465332
34,50000,0.11707927419900895,0.006230989354103804,8838,88.38,49984,1699456,0,0,nan,0,4.475590705871582
35,50000,0.10530959187746047,0.005631102216988802,8944,89.44,49984,1749440,0,0,nan,0,4.480103254318237
36,50000,0.0990893800330162,0.005624695447832346,8950,89.5,49984,1799424,0,0,nan,0,4.4744343757629395
37,50000,0.10262525682926178,0.005646094600856304,8911,89.11,49984,1849408,0,0,nan,0,4.481863260269165
38,50000,0.0978514783334732,0.0061837271682918075,8861,88.61,49984,1899392,0,0,nan,0,4.459469556808472
39,50000,0.09381543969750404,0.006119286650419236,8907,89.07,49984,1949376,0,0,nan,0,4.4674906730651855
40,50000,0.0873996625483036,0.005727727474272251,8900,89.0,49984,1999360,0,0,nan,0,4.460612058639526
41,50000,0.08284337414145469,0.005752687231451273,8979,89.79,49984,2049344,0,0,nan,0,4.449903249740601
42,50000,0.0825377519261837,0.005882523907721043,8942,89.42,49984,2099328,0,0,nan,0,4.4581310749053955
43,50000,0.07373340979039669,0.006132930748909712,8953,89.53,49984,2149312,0,0,nan,0,4.475695610046387
44,50000,0.07211603673815727,0.005449553433060646,9008,90.08,49984,2199296,0,0,nan,0,4.453631639480591
45,50000,0.06805295972943307,0.006251422592252493,8911,89.11,49984,2249280,0,0,nan,0,4.469921827316284
46,50000,0.06791493804812432,0.005920482701063156,8953,89.53,49984,2299264,0,0,nan,0,4.457998752593994
47,50000,0.06662286554694176,0.005941778983920813,8956,89.56,49984,2349248,0,0,nan,0,4.472447633743286
48,50000,0.064260522788167,0.0063196107182651754,8947,89.47,49984,2399232,0,0,nan,0,4.455755710601807
49,50000,0.05765183461993933,0.005723645778745413,8989,89.89,49984,2449216,0,0,nan,0,4.4642345905303955
50,50000,0.05628615862846374,0.0059136758979409934,8981,89.81,49984,2499200,0,0,nan,0,4.4690821170806885
51,50000,0.05642450309127569,0.005984389885142445,8959,89.59,49984,2549184,0,0,nan,0,4.464732885360718
52,50000,0.05803056184411049,0.005763767475634813,9020,90.2,49984,2599168,0,0,nan,0,4.450944185256958
53,50000,0.05371710021734238,0.00572451191060245,9045,90.45,49984,2649152,0,0,nan,0,4.472040414810181
54,50000,0.0504766542878747,0.005780069932341576,9022,90.22,49984,2699136,0,0,nan,0,4.471538782119751
55,50000,0.04887469556152821,0.005765388895012438,9011,90.11,49984,2749120,0,0,nan,0,4.482504606246948
56,50000,0.050198607315868136,0.005997798343375325,8990,89.9,49984,2799104,0,0,nan,0,4.450443267822266
57,50000,0.046089015923142435,0.005893531485646963,9013,90.13,49984,2849088,0,0,nan,0,4.455470323562622
58,50000,0.046522600068748,0.006146037256717682,9007,90.07,49984,2899072,0,0,nan,0,4.468822002410889
59,50000,0.04683932803913951,0.006296382636576891,8971,89.71,49984,2949056,0,0,nan,0,4.461436748504639
60,50000,0.045399149082303046,0.005633418556302786,9058,90.58,49984,2999040,0,0,nan,0,4.450687646865845
61,50000,0.04413826719790697,0.0059928918492048976,9031,90.31,49984,3049024,0,0,nan,0,4.469160795211792
62,50000,0.03969470835775137,0.0056583058115094904,9084,90.84,49984,3099008,0,0,nan,0,4.466891288757324
63,50000,0.03682938810765743,0.005623299860954284,9052,90.52,49984,3148992,0,0,nan,0,4.462835788726807
64,50000,0.03862926515996456,0.005883860996738076,9025,90.25,49984,3198976,0,0,nan,0,4.456623077392578
65,50000,0.03423872115403414,0.005996900086849928,9037,90.37,49984,3248960,0,0,nan,0,4.461132287979126
66,50000,0.03633584668591618,0.0060790984369814395,8994,89.94,49984,3298944,0,0,nan,0,4.4603800773620605
67,50000,0.03498445870265365,0.0056328487604856495,9076,90.76,49984,3348928,0,0,nan,0,4.4631507396698
68,50000,0.036669537024646995,0.005700286871008575,9068,90.68,49984,3398912,0,0,nan,0,4.443331718444824
69,50000,0.03357238018110394,0.005855263205617666,9056,90.56,49984,3448896,0,0,nan,0,4.476715803146362
70,50000,0.032666352461352945,0.0055903096128255125,9094,90.94,49984,3498880,0,0,nan,0,4.47789192199707
71,50000,0.0321003963175416,0.005879868973791599,9065,90.65,49984,3548864,0,0,nan,0,4.46338415145874
72,50000,0.03210126606523991,0.005846462512016297,9047,90.47,49984,3598848,0,0,nan,0,4.464177131652832
73,50000,0.03386648373812437,0.005827579767256975,9059,90.59,49984,3648832,0,0,nan,0,4.475335121154785
74,50000,0.03113915782555938,0.006110331187024713,9016,90.16,49984,3698816,0,0,nan,0,4.479233264923096
75,50000,0.02708135244086385,0.0057272856777533885,9085,90.85,49984,3748800,0,0,nan,0,4.477621793746948
76,50000,0.028070081594288348,0.00573300277069211,9094,90.94,49984,3798784,0,0,nan,0,4.459553241729736
77,50000,0.025402213943600656,0.0056252057351171975,9094,90.94,49984,3848768,0,0,nan,0,4.463005542755127
