epoch,active_set_size,avg_train_loss,avg_test_loss,test_correct,test_acc_pct,backprop_instances_this_epoch,cum_backprop_instances,total_excluded_now,newly_excluded_this_epoch,delta,kstar,epoch_time_s
1,50000,1.9220980934143066,0.02505237681865692,4038,40.38,49984,49984,0,0,0.001,0,11.384577989578247
2,50000,1.4366618211364746,0.021545073425769806,5116,51.16,49984,99968,0,0,0.001,0,4.758195638656616
3,50000,1.1103428359985352,0.0180308808863163,5867,58.67,49984,149952,0,0,0.001,0,4.739416122436523
4,50000,0.8563017745971679,0.013658527159690856,6961,69.61,49984,199936,0,0,0.001,0,4.747424840927124
5,50000,0.7396482783889771,0.011763953575491905,7404,74.04,49984,249920,0,0,0.001,0,4.754025220870972
6,50000,0.6727615128707886,0.011108551117777825,7559,75.59,49984,299904,1,1,0.001,0,4.741334438323975
7,49999,0.6317069542694091,0.012650370299816131,7231,72.31,49984,349888,22,22,0.001,0,4.776820421218872
8,49978,0.5902475474929809,0.01044314747750759,7745,77.45,49920,399808,134,133,0.001,0,7.972723007202148
9,49866,0.5612431337356567,0.012023417627811431,7411,74.11,49856,449664,171,166,0.001,0,4.808162212371826
10,49829,0.5420112309265137,0.009763281601667404,7861,78.61,49792,499456,194,181,0.001,0,4.778522253036499
11,49806,0.5163266319465637,0.01051064743101597,7779,77.79,49792,549248,222,189,0.001,0,4.803946256637573
12,49778,0.4966828285980225,0.01379984101653099,7220,72.2,49728,598976,273,245,0.001,0,4.780412912368774
13,49727,0.4800125329589844,0.009883338847756386,7831,78.31,49664,648640,409,352,0.001,0,4.811124563217163
14,49591,0.46390379356384276,0.008715148577094078,8049,80.49,49536,698176,431,325,0.001,0,4.790585517883301
15,49569,0.44945739000320434,0.008173825004696846,8182,81.82,49536,747712,471,394,0.001,0,4.807238340377808
16,49529,0.430646025390625,0.008438944348692894,8177,81.77,49472,797184,513,420,0.001,0,4.780531644821167
17,49487,0.4206761950302124,0.008320337004959584,8178,81.78,49472,846656,609,490,0.001,0,4.826779127120972
18,49391,0.4037974520492554,0.009366653409600257,7951,79.51,49344,896000,638,483,0.001,0,4.849396467208862
