epoch,active_set_size,avg_train_loss,avg_test_loss,test_correct,test_acc_pct,backprop_instances_this_epoch,cum_backprop_instances,total_excluded_now,newly_excluded_this_epoch,delta,kstar,epoch_time_s
1,50000,4.017516899414063,0.058333427119255064,1431,14.31,49984,49984,0,0,0.002,1,33.485307931900024
2,50000,3.5372993267822266,0.05307730474472046,1819,18.19,49984,99968,0,0,0.002,1,33.33612871170044
3,50000,3.264325876159668,0.049007040882110595,2276,22.76,49984,149952,49,49,0.002,1,33.04206037521362
4,49951,3.0871471243286135,0.04644232573509216,2572,25.72,49920,199872,53,53,0.002,1,33.91537594795227
5,49947,2.952090266418457,0.04482533977031708,2825,28.25,49920,249792,50,50,0.002,1,32.811187744140625
6,49950,2.8475123992919924,0.04345036587715149,2868,28.68,49920,299712,36,36,0.002,1,35.03294372558594
7,49964,2.7428879238891604,0.04200475935935974,3239,32.39,49920,349632,36,36,0.002,1,34.48918628692627
8,49964,2.641357898864746,0.040519563603401185,3345,33.45,49920,399552,54,54,0.002,1,34.06311535835266
9,49946,2.545388893737793,0.03971036105155945,3492,34.92,49920,449472,58,58,0.002,1,35.14289832115173
10,49942,2.445664171142578,0.03784290919303894,3634,36.34,49920,499392,54,54,0.002,1,34.99439597129822
11,49946,2.323505377197266,0.03561110378503799,4003,40.03,49920,549312,65,65,0.002,1,35.102797508239746
12,49935,2.2026040133666993,0.034955270302295685,4154,41.54,49920,599232,67,67,0.002,1,33.54462504386902
13,49933,2.107482186279297,0.03368529787063598,4275,42.75,49920,649152,77,77,0.002,1,33.89463543891907
14,49923,2.0192530422973634,0.03304365146160126,4372,43.72,49920,699072,62,62,0.002,1,33.86741280555725
15,49938,1.9460073483276368,0.03259144436120987,4465,44.65,49920,748992,60,60,0.002,1,34.590792179107666
16,49940,1.8730316369628905,0.03185645139217377,4588,45.88,49920,798912,67,67,0.002,1,34.82641792297363
17,49933,1.799891128540039,0.030667302989959715,4766,47.66,49920,848832,103,103,0.002,1,34.84906339645386
18,49897,1.7414762161254882,0.03061080343723297,4861,48.61,49856,898688,102,102,0.002,1,34.55596947669983
19,49898,1.6751054641723633,0.02999176641702652,4916,49.16,49856,948544,133,133,0.002,1,34.59914302825928
20,49867,1.6240656871032715,0.029950983345508577,4868,48.68,49856,998400,135,135,0.002,1,33.97466683387756
21,49865,1.5652260369873048,0.03014190137386322,4918,49.18,49856,1048256,149,149,0.002,1,34.84589338302612
22,49851,1.5127610523986816,0.030220736515522,4881,48.81,49792,1098048,164,164,0.002,1,34.01767134666443
23,49836,1.4659064093780518,0.02938901152610779,5061,50.61,49792,1147840,174,174,0.002,1,34.00613498687744
24,49826,1.4204955793762206,0.030584113204479218,4906,49.06,49792,1197632,202,202,0.002,1,34.7776939868927
25,49798,1.3777724029541016,0.02982984482049942,5051,50.51,49792,1247424,214,214,0.002,1,33.74235916137695
26,49786,1.3250882745361328,0.02955217957496643,5120,51.2,49728,1297152,222,222,0.002,1,34.25703239440918
27,49778,1.283796513748169,0.029620967626571654,5117,51.17,49728,1346880,260,260,0.002,1,34.20955777168274
28,49740,1.2476238186645507,0.029344034111499787,5182,51.82,49728,1396608,283,283,0.002,1,35.065279722213745
29,49717,1.2035001721954346,0.029201543939113617,5205,52.05,49664,1446272,311,311,0.002,1,34.81061005592346
30,49689,1.1600344472503663,0.029842506098747255,5139,51.39,49664,1495936,323,323,0.002,1,33.85245203971863
31,49677,1.127783242340088,0.03002797807455063,5139,51.39,49664,1545600,296,0,0.6659504732588521,15,36.16057467460632
32,49704,1.101907104034424,0.02964129785299301,5147,51.47,49664,1595264,243,0,0.6659504732588521,15,34.28256940841675
33,49757,1.057066393814087,0.029907597851753235,5200,52.0,49728,1644992,187,0,0.6659504732588521,15,33.683531761169434
34,49813,1.0314683155822755,0.030769282281398774,5076,50.76,49792,1694784,127,0,0.6659504732588521,15,34.318116188049316
35,49873,1.0197816317749024,0.030792273414134978,5153,51.53,49856,1744640,63,0,0.6659504732588521,15,34.281081438064575
36,49937,0.9808924801635742,0.03076291446685791,5160,51.6,49920,1794560,59,1,0.6659504732588521,15,34.107016801834106
37,49941,0.948325199584961,0.03089290189743042,5235,52.35,49920,1844480,57,1,0.6659504732588521,15,33.78510761260986
38,49943,0.9318779389190673,0.030396667551994324,5272,52.72,49920,1894400,56,1,0.6659504732588521,15,33.45608615875244
39,49944,0.8984977787017823,0.030654574334621428,5256,52.56,49920,1944320,56,2,0.6659504732588521,15,34.299721002578735
40,49944,0.8754750783920288,0.030314264261722564,5274,52.74,49920,1994240,56,4,0.6659504732588521,15,33.90742897987366
41,49944,0.8594599645614625,0.030876934897899628,5312,53.12,49920,2044160,55,6,0.6659504732588521,15,33.88642597198486
42,49945,0.8334724473190308,0.030977947974205017,5245,52.45,49920,2094080,54,7,0.6659504732588521,15,34.193877935409546
43,49946,0.8228859448242187,0.03168923568725586,5238,52.38,49920,2144000,54,14,0.6659504732588521,15,33.50389552116394
44,49946,0.7980350373840333,0.03128790465593338,5260,52.6,49920,2193920,54,54,0.6659504732588521,15,34.57670450210571
45,49946,0.779928924369812,0.031449781382083895,5289,52.89,49920,2243840,3668,3668,0.6659504732588521,15,33.686734437942505
46,46332,0.7613711559295654,0.03136067848205566,5282,52.82,46272,2290112,3714,3714,0.6659504732588521,15,32.864951848983765
47,46286,0.7239545486450195,0.03191363009214401,5204,52.04,46272,2336384,3768,3768,0.6659504732588521,15,32.72024416923523
48,46232,0.715393690071106,0.031571581518650055,5326,53.26,46208,2382592,3767,3767,0.6659504732588521,15,33.136834144592285
49,46233,0.6883485038757324,0.03191664494276047,5266,52.66,46208,2428800,3775,3775,0.6659504732588521,15,33.921396017074585
50,46225,0.6687282772064209,0.03264692668914795,5276,52.76,46208,2475008,3796,3796,0.6659504732588521,15,33.141568660736084
51,46204,0.6634475178909301,0.03189360579252243,5318,53.18,46144,2521152,3914,3914,0.6659504732588521,15,33.25918793678284
52,46086,0.6385721584701538,0.03224342203140259,5289,52.89,46080,2567232,4016,4016,0.6659504732588521,15,32.75994563102722
53,45984,0.6275875841140747,0.03246670994758606,5296,52.96,45952,2613184,4045,4045,0.6659504732588521,15,33.181150674819946
54,45955,0.6170898717117309,0.03363844636678696,5160,51.6,45952,2659136,4082,4082,0.6659504732588521,15,33.29912734031677
55,45918,0.6088146032333374,0.033217269682884215,5256,52.56,45888,2705024,4047,4047,0.6659504732588521,15,32.95533227920532
56,45953,0.5922586474609375,0.032524724686145784,5271,52.71,45952,2750976,4075,4075,0.6659504732588521,15,32.61440134048462
57,45925,0.5800973580169678,0.03344147721529007,5267,52.67,45888,2796864,4086,4086,0.6659504732588521,15,33.18764925003052
58,45914,0.5726848626899719,0.03292367057800293,5297,52.97,45888,2842752,4083,4083,0.6659504732588521,15,32.890193462371826
59,45917,0.5697207945632935,0.03309529794454574,5274,52.74,45888,2888640,4074,4074,0.6659504732588521,15,33.00620150566101
60,45926,0.5428896389389039,0.033030979812145235,5322,53.22,45888,2934528,4071,4071,0.6659504732588521,15,32.25820541381836
61,45929,0.5413994055938721,0.03375668506622315,5264,52.64,45888,2980416,4091,4091,0.6659504732588521,15,32.7647488117218
62,45909,0.5341971041870117,0.032510193264484406,5368,53.68,45888,3026304,4104,4104,0.6659504732588521,15,32.854344844818115
63,45896,0.5188661294555664,0.03291807187795639,5334,53.34,45888,3072192,4146,4146,0.6659504732588521,15,32.35235333442688
64,45854,0.512813491191864,0.033505705142021176,5306,53.06,45824,3118016,4198,4198,0.6659504732588521,15,32.86957621574402
65,45802,0.4983656207084656,0.03393146003484726,5339,53.39,45760,3163776,4256,4256,0.6659504732588521,15,32.36209177970886
66,45744,0.5081483185958863,0.033310082638263704,5370,53.7,45696,3209472,4329,4329,0.6659504732588521,15,32.754359006881714
67,45671,0.48851545412063596,0.03362278320789337,5285,52.85,45632,3255104,4421,4421,0.6659504732588521,15,32.04188013076782
68,45579,0.4784472443389893,0.03426848392486572,5301,53.01,45568,3300672,4488,4488,0.6659504732588521,15,31.9140567779541
69,45512,0.46680579244613646,0.03389691363573075,5318,53.18,45504,3346176,4567,4567,0.6659504732588521,15,32.282947063446045
70,45433,0.45877198797225954,0.033357296741008756,5391,53.91,45376,3391552,4659,4659,0.6659504732588521,15,32.41938614845276
71,45341,0.46596353139877317,0.03478914819955826,5268,52.68,45312,3436864,4710,4710,0.6659504732588521,15,32.43208646774292
72,45290,0.44240319465637207,0.03451910343170166,5272,52.72,45248,3482112,4718,4718,0.6659504732588521,15,32.08858513832092
73,45282,0.43696296869277956,0.034502424526214596,5300,53.0,45248,3527360,4788,4788,0.6659504732588521,15,32.42677187919617
74,45212,0.42569848260879517,0.03386255277395248,5339,53.39,45184,3572544,4842,4842,0.6659504732588521,15,32.58335566520691
75,45158,0.41961193525314333,0.03410536133050918,5413,54.13,45120,3617664,4923,4923,0.6659504732588521,15,32.02499556541443
76,45077,0.4153348763084412,0.034302069890499116,5338,53.38,45056,3662720,4942,4942,0.6659504732588521,15,32.55292868614197
77,45058,0.40830703556060793,0.03448536326885224,5351,53.51,45056,3707776,5005,5005,0.6659504732588521,15,32.5055034160614
78,44995,0.39914708745956423,0.034701343953609465,5343,53.43,44992,3752768,5079,5079,0.6659504732588521,15,31.997814178466797
79,44921,0.3852790364456177,0.03461985319852829,5410,54.1,44864,3797632,5188,5188,0.6659504732588521,15,32.353575468063354
80,44812,0.3849982433319092,0.03465911136865616,5367,53.67,44800,3842432,5318,5318,0.6659504732588521,15,31.454296827316284
81,44682,0.375958679599762,0.035075966453552244,5363,53.63,44672,3887104,5420,5420,0.6659504732588521,15,32.73184132575989
82,44580,0.37306618774414063,0.03414730887413025,5407,54.07,44544,3931648,5479,5479,0.6659504732588521,15,32.559943437576294
83,44521,0.35603951406478884,0.03482881510257721,5410,54.1,44480,3976128,5530,5530,0.6659504732588521,15,32.48029041290283
84,44470,0.3549320790481567,0.03524204933643341,5349,53.49,44416,4020544,5570,5570,0.6659504732588521,15,31.691359043121338
85,44430,0.35086950937271116,0.034760065400600434,5443,54.43,44416,4064960,5643,5643,0.6659504732588521,15,32.37432622909546
86,44357,0.34415155099868777,0.03483080312013626,5390,53.9,44352,4109312,5695,5695,0.6659504732588521,15,32.829543352127075
87,44305,0.33390784618377684,0.03499364773035049,5361,53.61,44288,4153600,5733,5733,0.6659504732588521,15,32.1711859703064
88,44267,0.3215769645690918,0.03557871867418289,5388,53.88,44224,4197824,5814,5814,0.6659504732588521,15,32.32140612602234
89,44186,0.32300709646224973,0.03551604940891266,5341,53.41,44160,4241984,5854,5854,0.6659504732588521,15,32.14123606681824
90,44146,0.31710130328178404,0.0351194748044014,5390,53.9,44096,4286080,5978,5978,0.6659504732588521,15,31.20297408103943
91,44022,0.3060631870365143,0.03509142379760742,5392,53.92,43968,4330048,6094,6094,0.6659504732588521,15,31.441426038742065
92,43906,0.3014032076835632,0.03557815220355987,5392,53.92,43904,4373952,6190,6190,0.6659504732588521,15,32.26927351951599
93,43810,0.2967467094230652,0.03588979014158249,5346,53.46,43776,4417728,6260,6260,0.6659504732588521,15,31.82821297645569
94,43740,0.29003180940628054,0.03587753746509552,5350,53.5,43712,4461440,6281,6281,0.6659504732588521,15,31.54900884628296
95,43719,0.28363996722221374,0.03600270593166351,5378,53.78,43712,4505152,6311,6311,0.6659504732588521,15,31.93002939224243
96,43689,0.2732990118217468,0.036068493354320524,5432,54.32,43648,4548800,6440,6440,0.6659504732588521,15,31.598233222961426
97,43560,0.2659850437450409,0.036351437544822694,5381,53.81,43520,4592320,6461,6461,0.6659504732588521,15,31.498194456100464
98,43539,0.27271890781402586,0.03612355332374573,5367,53.67,43520,4635840,6499,6499,0.6659504732588521,15,32.065051317214966
99,43501,0.26273228361129763,0.03602231053113937,5428,54.28,43456,4679296,6609,6609,0.6659504732588521,15,32.13781476020813
100,43391,0.2589198306274414,0.035425167202949526,5472,54.72,43328,4722624,6771,6771,0.6659504732588521,15,32.567901849746704
101,43229,0.25162580699920656,0.036209267675876615,5392,53.92,43200,4765824,6901,6901,0.6659504732588521,15,31.40831446647644
102,43099,0.23530195540428162,0.036066669046878816,5412,54.12,43072,4808896,6955,6955,0.6659504732588521,15,31.475826501846313
103,43045,0.22733452342033386,0.03656572204828262,5418,54.18,43008,4851904,7006,7006,0.6659504732588521,15,30.738341093063354
104,42994,0.23266016555786131,0.03528681216239929,5466,54.66,42944,4894848,7178,7178,0.6659504732588521,15,30.7930269241333
105,42822,0.23164890226364135,0.03717809287905693,5360,53.6,42816,4937664,7395,7395,0.6659504732588521,15,31.17068362236023
106,42605,0.21528195858955385,0.03541950355768204,5483,54.83,42560,4980224,7574,7574,0.6659504732588521,15,31.091261386871338
