epoch,active_set_size,avg_train_loss,avg_test_loss,test_correct,test_acc_pct,backprop_instances_this_epoch,cum_backprop_instances,total_excluded_now,newly_excluded_this_epoch,delta,kstar,epoch_time_s
1,50000,1.4933450699615478,0.019110158497095107,5493,54.93,49984,49984,0,0,0.001,1,11.310670137405396
2,50000,1.0412482936096192,0.014807424694299697,6613,66.13,49984,99968,0,0,0.001,1,4.674569368362427
3,50000,0.844044267501831,0.013256267833709716,7030,70.3,49984,149952,46,46,0.001,1,4.67931604385376
4,49954,0.7134738640213013,0.010691883027553558,7654,76.54,49920,199872,159,159,0.001,1,7.901793479919434
5,49841,0.6270549266433716,0.00983334641456604,7853,78.53,49792,249664,474,474,0.001,1,4.746567964553833
6,49526,0.5619065654754639,0.011795610958337784,7445,74.45,49472,299136,763,763,0.001,1,4.784992218017578
7,49237,0.5097725304794312,0.010433823218941688,7764,77.64,49216,348352,1038,1038,0.001,1,4.745269536972046
8,48962,0.4686511271858215,0.011015595242381096,7707,77.07,48960,397312,1278,1278,0.001,1,4.761120319366455
9,48722,0.4338901618385315,0.01057846072614193,7717,77.17,48704,446016,1727,1727,0.001,1,4.75759220123291
10,48273,0.40227427606582644,0.010053645369410514,7915,79.15,48256,494272,1918,1918,0.001,1,4.696970224380493
11,48082,0.37847210971832274,0.008673690313100816,8140,81.4,48064,542336,2328,2328,0.001,1,4.70125150680542
12,47672,0.353574317855835,0.008960103529691696,8109,81.09,47616,589952,2799,2799,0.001,1,4.711278676986694
13,47201,0.32737539430618284,0.00807287686765194,8301,83.01,47168,637120,3313,3313,0.001,1,4.684298276901245
14,46687,0.311462411403656,0.009031741715967654,8084,80.84,46656,683776,3655,3655,0.001,1,4.628835439682007
15,46345,0.2935806316947937,0.00698814902305603,8496,84.96,46336,730112,4133,4133,0.001,1,4.639999628067017
16,45867,0.2798963096809387,0.0073269460514187815,8437,84.37,45824,775936,4637,4637,0.001,1,4.596278667449951
17,45363,0.2605271154594421,0.007090173788368702,8500,85.0,45312,821248,5175,5175,0.001,1,4.544672250747681
18,44825,0.24724005206108093,0.007415346769988537,8375,83.75,44800,866048,5442,5442,0.001,1,4.511912107467651
19,44558,0.23241237127304076,0.007676099674403667,8368,83.68,44544,910592,5885,5885,0.001,1,4.495353937149048
20,44115,0.22553908255577088,0.006410602301359177,8634,86.34,44096,954688,6545,6545,0.001,1,4.487964391708374
21,43455,0.21456307503700256,0.006818508784472942,8568,85.68,43392,998080,7022,7022,0.001,1,4.435109615325928
22,42978,0.20157742477416993,0.006983824749290943,8533,85.33,42944,1041024,7428,7428,0.001,1,4.417981147766113
23,42572,0.18965873235702516,0.006846310801804065,8563,85.63,42560,1083584,7997,7997,0.001,1,4.418514966964722
24,42003,0.1787330061149597,0.006581177514791489,8644,86.44,41984,1125568,8759,8759,0.001,1,4.382641553878784
25,41241,0.17105511363983153,0.006117491786181927,8698,86.98,41216,1166784,9487,9487,0.001,1,4.338088035583496
26,40513,0.1690725114583969,0.00617509428858757,8710,87.1,40512,1207296,9949,9949,0.001,1,4.287104606628418
27,40051,0.1535970132827759,0.006423907852172852,8630,86.3,40000,1247296,10036,10036,0.001,1,4.240860223770142
28,39964,0.15051608605384828,0.006341187220066786,8714,87.14,39936,1287232,10173,10173,0.001,1,4.255290985107422
29,39827,0.140389714345932,0.006378762377053499,8695,86.95,39808,1327040,10698,10698,0.001,1,4.228142976760864
30,39302,0.13681779265880584,0.006388481091707945,8695,86.95,39296,1366336,11323,11323,0.001,1,4.236917972564697
